date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-07-08,20000,2026-07-09,put,regular,2096,0.2,1,1.0
2026-07-08,22000,2026-07-09,put,regular,439,0.2,1,1.0
2026-07-08,24000,2026-07-09,put,regular,629,0.2,1,1.0
2026-07-08,25000,2026-07-09,put,regular,2970,0.2,1,1.0
2026-07-08,26000,2026-07-09,put,regular,385,0.2,1,1.0
2026-07-08,27000,2026-07-09,put,regular,297,0.2,1,1.0
2026-07-08,28000,2026-07-09,put,regular,143,4.9044,1,1.0
2026-07-08,29000,2026-07-09,put,regular,280,4.7143,1,1.0
2026-07-08,30000,2026-07-09,put,regular,2633,4.5305,1,1.0
2026-07-08,31000,2026-07-09,put,regular,189,4.3527,1,1.0
2026-07-08,32000,2026-07-09,put,regular,621,4.1805,1,1.0
2026-07-08,33000,2026-07-09,put,regular,311,4.0135,1,1.0
2026-07-08,34000,2026-07-09,put,regular,116,3.8514,1,1.0
2026-07-08,35000,2026-07-09,put,regular,2207,3.6939,1,1.0
2026-07-08,35500,2026-07-09,put,regular,106,3.6168,1,1.0
2026-07-08,35750,2026-07-09,put,regular,1,3.5786,1,1.0
2026-07-08,36000,2026-07-09,put,regular,766,3.5407,1,1.0
2026-07-08,36250,2026-07-09,put,regular,1,3.503,1,1.0
2026-07-08,36500,2026-07-09,put,regular,114,3.4656,1,1.0
2026-07-08,36750,2026-07-09,put,regular,12,3.4284,1,1.0
2026-07-08,37000,2026-07-09,put,regular,113,3.3915,1,1.0
2026-07-08,37250,2026-07-09,put,regular,4,3.3548,1,1.0
2026-07-08,37500,2026-07-09,put,regular,107,3.3184,1,1.0
2026-07-08,37750,2026-07-09,put,regular,3,3.2822,1,1.0
2026-07-08,38000,2026-07-09,put,regular,376,3.2462,1,1.0
2026-07-08,38250,2026-07-09,put,regular,3,3.2104,1,1.0
2026-07-08,38500,2026-07-09,put,regular,226,3.1749,1,1.0
2026-07-08,38750,2026-07-09,put,regular,6,3.1396,1,1.0
2026-07-08,39000,2026-07-09,put,regular,842,3.1045,1,1.0
2026-07-08,39250,2026-07-09,put,regular,1,3.0696,1,1.0
2026-07-08,39500,2026-07-09,put,regular,60,3.0349,1,1.0
2026-07-08,39750,2026-07-09,put,regular,34,3.0004,1,1.0
2026-07-08,40000,2026-07-09,put,regular,2691,2.9662,1,1.0
2026-07-08,40250,2026-07-09,put,regular,15,2.9321,1,1.0
2026-07-08,40500,2026-07-09,put,regular,171,2.8983,1,1.0
2026-07-08,40750,2026-07-09,put,regular,18,2.8646,1,1.0
2026-07-08,41000,2026-07-09,put,regular,124,2.8311,1,1.0
2026-07-08,41250,2026-07-09,put,regular,57,2.7978,1,1.0
2026-07-08,41500,2026-07-09,put,regular,240,2.7647,1,1.0
2026-07-08,41750,2026-07-09,put,regular,13,2.7318,1,1.0
2026-07-08,42000,2026-07-09,put,regular,349,2.6991,1,1.0
2026-07-08,42250,2026-07-09,put,regular,19,2.6666,1,1.0
2026-07-08,42500,2026-07-09,put,regular,207,2.6342,1,1.0
2026-07-08,42750,2026-07-09,put,regular,68,2.602,1,1.0
2026-07-08,43000,2026-07-09,put,regular,986,2.57,1,1.0
2026-07-08,43250,2026-07-09,put,regular,25,2.5381,1,1.0
2026-07-08,43500,2026-07-09,put,regular,103,2.5065,1,1.0
2026-07-08,43750,2026-07-09,put,regular,28,2.4749,1,1.0
2026-07-08,44000,2026-07-09,put,regular,418,2.4436,1,1.0
2026-07-08,44250,2026-07-09,put,regular,83,2.4124,1,1.0
2026-07-08,44500,2026-07-09,put,regular,472,2.3814,1,1.0
2026-07-08,44750,2026-07-09,put,regular,47,2.3505,1,1.0
2026-07-08,45000,2026-07-09,put,regular,2339,2.3198,1,1.0
2026-07-08,45250,2026-07-09,put,regular,25,2.2893,1,1.0
2026-07-08,45500,2026-07-09,put,regular,227,2.2589,1,1.0
2026-07-08,45750,2026-07-09,put,regular,17,2.2286,1,1.0
2026-07-08,46000,2026-07-09,put,regular,747,2.1985,1,1.0
2026-07-08,46250,2026-07-09,put,regular,79,2.1685,1,1.0
2026-07-08,46500,2026-07-09,put,regular,339,2.1387,1,1.0
2026-07-08,46750,2026-07-09,put,regular,7,2.109,1,1.0
2026-07-08,47000,2026-07-09,put,regular,1187,2.0795,1,1.0
2026-07-08,47250,2026-07-09,put,regular,51,2.0501,1,1.0
2026-07-08,47500,2026-07-09,put,regular,185,2.0209,1,1.0
2026-07-08,47750,2026-07-09,put,regular,163,1.9917,1,1.0
2026-07-08,48000,2026-07-09,put,regular,2706,1.9627,1,1.0
2026-07-08,48250,2026-07-09,put,regular,31,1.9339,1,1.0
2026-07-08,48500,2026-07-09,put,regular,766,1.9052,1,1.0
2026-07-08,48750,2026-07-09,put,regular,24,1.8766,1,1.0
2026-07-08,49000,2026-07-09,put,regular,533,1.8481,1,1.0
2026-07-08,49250,2026-07-09,put,regular,43,1.8197,1,1.0
2026-07-08,49500,2026-07-09,put,regular,366,1.7915,1,1.0
2026-07-08,49750,2026-07-09,put,regular,18,1.7634,1,1.0
2026-07-08,50000,2026-07-09,put,regular,2245,1.7354,1,1.0
2026-07-08,50250,2026-07-09,put,regular,18,1.7075,1,1.0
2026-07-08,50500,2026-07-09,put,regular,132,1.6798,1,1.0
2026-07-08,50750,2026-07-09,put,regular,8,1.6521,1,1.0
2026-07-08,51000,2026-07-09,put,regular,1446,1.6246,1,1.0
2026-07-08,51250,2026-07-09,put,regular,17,1.5972,1,1.0
2026-07-08,51500,2026-07-09,put,regular,805,1.5698,1,1.0
2026-07-08,51750,2026-07-09,put,regular,18,1.5426,1,1.0
2026-07-08,52000,2026-07-09,put,regular,1266,1.5155,1,1.0
2026-07-08,52250,2026-07-09,put,regular,101,1.4886,1,1.0
2026-07-08,52500,2026-07-09,put,regular,770,1.4617,1,1.0
2026-07-08,52750,2026-07-09,put,regular,35,1.4349,1,1.0
2026-07-08,52875,2026-07-09,put,regular,7,1.4215,1,1.0
2026-07-08,53000,2026-07-09,put,regular,4073,1.4082,1,1.0
2026-07-08,53125,2026-07-09,put,regular,4,1.3949,1,1.0
2026-07-08,53250,2026-07-09,put,regular,446,1.3816,1,1.0
2026-07-08,53375,2026-07-09,put,regular,163,1.3683,1,1.0
2026-07-08,53500,2026-07-09,put,regular,213,1.3551,1,1.0
2026-07-08,53625,2026-07-09,put,regular,4,1.3419,1,1.0
2026-07-08,53750,2026-07-09,put,regular,19,1.3287,1,1.0
2026-07-08,53875,2026-07-09,put,regular,110,1.3155,1,1.0
2026-07-08,54000,2026-07-09,put,regular,966,1.3024,1,1.0
2026-07-08,54125,2026-07-09,put,regular,8,1.3672,1,2.0
2026-07-08,54250,2026-07-09,put,regular,22,1.4047,1,3.0
2026-07-08,54375,2026-07-09,put,regular,22,1.3905,1,3.0
2026-07-08,54500,2026-07-09,put,regular,291,1.3763,1,3.0
2026-07-08,54625,2026-07-09,put,regular,3,1.3621,1,3.0
2026-07-08,54750,2026-07-09,put,regular,21,1.348,1,3.0
2026-07-08,54875,2026-07-09,put,regular,8,1.3339,1,3.0
2026-07-08,55000,2026-07-09,put,regular,3380,1.3198,1,3.0
2026-07-08,55125,2026-07-09,put,regular,100,1.3057,1,3.0
2026-07-08,55250,2026-07-09,put,regular,13,1.2916,1,3.0
2026-07-08,55375,2026-07-09,put,regular,11,1.2776,1,3.0
2026-07-08,55500,2026-07-09,put,regular,570,1.2636,1,3.0
2026-07-08,55625,2026-07-09,put,regular,6,1.2496,1,3.0
2026-07-08,55750,2026-07-09,put,regular,8,1.2356,1,3.0
2026-07-08,55875,2026-07-09,put,regular,7,1.2217,1,3.0
2026-07-08,56000,2026-07-09,put,regular,1948,1.2078,1,3.0
2026-07-08,56125,2026-07-09,put,regular,6,1.1938,1,3.0
2026-07-08,56250,2026-07-09,put,regular,98,1.18,1,3.0
2026-07-08,56375,2026-07-09,put,regular,736,1.1998,1,4.0
2026-07-08,56500,2026-07-09,put,regular,450,1.1856,1,4.0
2026-07-08,56625,2026-07-09,put,regular,77,1.1715,1,4.0
2026-07-08,56750,2026-07-09,put,regular,28,1.1573,1,4.0
2026-07-08,56875,2026-07-09,put,regular,15,1.1432,1,4.0
2026-07-08,57000,2026-07-09,put,regular,2499,1.1556,1,5.0
2026-07-08,57125,2026-07-09,put,regular,2,1.1412,1,5.0
2026-07-08,57250,2026-07-09,put,regular,23,1.1268,1,5.0
2026-07-08,57375,2026-07-09,put,regular,8,1.1125,1,5.0
2026-07-08,57500,2026-07-09,put,regular,677,1.0982,1,5.0
2026-07-08,57625,2026-07-09,put,regular,20,1.0839,1,5.0
2026-07-08,57750,2026-07-09,put,regular,19,1.0696,1,5.0
